동,X좌표,Y좌표
중곡제4동,208413.7517,451065.9915
중곡제4동,208416.5984,451074.1968
중곡제4동,208419.1939,451079.7228
중곡제4동,208430.2459,451113.7996
중곡제4동,208427.0643,451112.0414
중곡제4동,208424.0501,451110.7855
중곡제4동,208420.5336,451108.9435
중곡제4동,208417.5194,451106.6829
중곡제4동,208414.1703,451104.6734
중곡제4동,208411.1562,451103.4175
중곡제4동,208407.6396,451101.4918
중곡제4동,208393.1549,451041.627
중곡제4동,208391.3129,451036.4359
중곡제4동,208389.2197,451026.3887
중곡제4동,208388.8011,451021.1976
중곡제4동,208388.215,451016.0065
중곡제4동,208387.8801,450995.326
중곡제4동,208386.2892,450990.1349
중곡제4동,208385.6194,450985.0276
중곡제4동,208384.7822,450980.3389
중곡제4동,208383.8612,450975.399
중곡제4동,208382.689,450970.2916
중곡제4동,208381.2656,450965.3517
중곡제4동,208380.1772,450960.7467
중곡제4동,208379.0887,450956.058
중곡제4동,208377.5816,450951.2019
중곡제4동,208376.3257,450946.3457
중곡제4동,208373.6465,450940.9035
중곡제4동,208370.716,450936.7171
중곡제4동,208367.7265,450932.6049
중곡제4동,208363.3481,450927.842
중곡제4동,208359.5803,450924.2418
중곡제4동,208355.7289,450921.1439
중곡제4동,208351.71,450918.046
중곡제4동,208347.1888,450914.362
중곡제4동,208343.3373,450911.2641
중곡제4동,208339.6533,450908.1662
중곡제4동,208335.5507,450904.9846
중곡제4동,208331.6155,450901.6355
중곡제4동,208301.2226,450873.3358
중곡제4동,208298.2922,450868.8983
중곡제4동,208295.8641,450864.5445
중곡제4동,208293.3523,450860.3581
중곡제4동,208290.4219,450855.2508
중곡제4동,208285.8169,450848.0502
중곡제4동,208282.719,450843.4453
중곡제4동,208280.2909,450838.924
중곡제4동,208277.6954,450834.319
중곡제4동,208270.5786,450822.1786
중곡제4동,208268.0668,450817.8248
중곡제4동,208261.7035,450808.7823
중곡제4동,208259.0243,450804.6797
중곡제4동,208256.345,450800.1584
중곡제4동,208253.9169,450795.8883
중곡제4동,208251.4051,450791.702
중곡제4동,208248.6421,450787.4319
중곡제4동,208227.6266,450762.0626
중곡제4동,208223.4403,450759.2997
중곡제4동,208218.8353,450756.7041
중곡제4동,208214.4815,450754.5272
중곡제4동,208209.9603,450752.3503
중곡제4동,208185.9,450747.7019
중곡제4동,208175.6469,450746.4867
중곡제4동,208159.4696,450744.7399
중곡제4동,208138.3737,450740.4611
중곡제4동,208152.4064,450744.2842
중곡제4동,208132.9314,450739.5401
중곡제4동,208128.3265,450738.3679
중곡제4동,208123.3866,450737.1957
중곡제4동,208106.3063,450731.6698
중곡제4동,208087.7189,450726.395
중곡제4동,208093.7472,450728.1532
중곡제4동,208078.8438,450724.3855
중곡제4동,208073.6527,450722.711
중곡제4동,208069.2152,450721.6225
중곡제4동,208059.3354,450719.3619
중곡제4동,208054.0606,450718.6921
중곡제4동,208049.2045,450718.5246
중곡제4동,208044.1809,450717.6874
중곡제4동,208039.3247,450717.185
중곡제4동,208016.8859,450717.7711
중곡제4동,208027.6923,450738.7565
중곡제4동,208028.3557,450744.8922
중곡제4동,208030.1798,450760.4803
중곡제4동,208031.8131,450781.5406
중곡제4동,208011.4436,450718.7758
중곡제4동,208001.9825,450720.9527
중곡제4동,207996.2053,450722.1249
중곡제4동,207984.9022,450725.8089
중곡제4동,207971.4221,450730.7488
중곡제4동,207966.8171,450732.6745
중곡제4동,207962.1284,450734.349
중곡제4동,207957.4397,450736.2747
중곡제4동,207940.2757,450741.8007
중곡제4동,207934.7497,450743.3915
중곡제4동,207919.4368,450748.0093
중곡제4동,207916.4748,450748.541
중곡제4동,207913.6505,450748.9175
중곡제4동,207908.4594,450749.8385
중곡제4동,207903.7707,450750.5921
중곡제4동,207898.4959,450751.1781
중곡제4동,207880.076,450753.1876
중곡제4동,207875.2198,450753.1039
중곡제4동,207867.3495,450753.1876
중곡제4동,207853.9532,450752.0991
중곡제4동,207848.9296,450751.3456
중곡제4동,207833.0261,450748.9552
중곡제4동,207828.8746,450748.1342
중곡제4동,207823.1417,450746.9918
중곡제4동,207818.6606,450746.2703
중곡제4동,207807.7711,450743.567
중곡제4동,207802.6285,450742.0519
중곡제4동,207795.3442,450740.8779
중곡제4동,207788.1973,450739.0215
중곡제4동,207779.0687,450738.3237
중곡제4동,207763.3699,450739.3122
중곡제4동,207757.8462,450739.661
중곡제4동,207801.3982,450704.7484
중곡제4동,207797.9537,450700.1927
중곡제4동,207818.0654,450689.6368
중곡제4동,207835.6215,450674.5253
중곡제4동,207895.9566,450620.3014
중곡제4동,207900.0678,450616.6347
중곡제4동,207937.6125,450583.8914
중곡제4동,207973.3366,450552.3439
중곡제4동,207982.4036,450544.3436
중곡제4동,208005.6931,450523.4541
중곡제4동,208053.6279,450607.5233
중곡제4동,208061.7837,450452.7854
중곡제4동,208067.5172,450494.7422
중곡제4동,208072.6285,450497.52
중곡제4동,208072.8951,450420.0733
중곡제4동,208069.7839,450412.962
중곡제4동,208040.8723,450400.9373
중곡제4동,208036.4626,450404.969
중곡제4동,208032.5382,450408.7259
중곡제4동,208067.9172,450418.2066
중곡제4동,208059.4725,450442.2073
중곡제4동,208055.1193,450455.7868
중곡제4동,208057.6392,450446.9674
중곡제4동,208053.0723,450460.6078
중곡제4동,208051.4723,450466.0302
중곡제4동,208036.094,450489.0531
중곡제4동,208016.3601,450482.4751
중곡제4동,208000.0041,450520.9652
중곡제4동,207996.2706,450524.1653
중곡제4동,207985.7814,450534.6545
중곡제4동,207969.5143,450548.7882
중곡제4동,207965.8698,450552.1661
중곡제4동,207932.742,450561.5752
중곡제4동,207933.4407,450562.4684
중곡제4동,207884.1784,450624.5238
중곡제4동,207817.8432,450682.4144
중곡제4동,208157.0311,450411.2076
중곡제4동,208142.0973,450426.3121
중곡제4동,208138.2572,450429.9815
중곡제4동,208129.6383,450439.4538
중곡제4동,208127.5902,450445.0006
중곡제4동,208139.4519,450465.0546
중곡제4동,208143.4627,450465.5666
중곡제4동,208147.8148,450466.3346
중곡제4동,208151.9963,450467.188
중곡제4동,208156.3484,450467.6147
중곡제4동,208160.2739,450468.5533
중곡제4동,208164.1993,450469.1507
중곡제4동,208168.3808,450470.0894
중곡제4동,208174.9516,450471.2841
중곡제4동,208178.6211,450472.1375
중곡제4동,208182.9732,450473.2468
중곡제4동,208187.1547,450474.0148
중곡제4동,208191.3361,450474.5269
중곡제4동,208195.4322,450475.3802
중곡제4동,208199.443,450476.0629
중곡제4동,208210.6694,450532.6543
중곡제4동,208209.048,450537.9452
중곡제4동,208106.381,450276.636
중곡제4동,208026.0499,450347.455
중곡제4동,208022.2951,450350.6124
중곡제4동,208002.8386,450368.1916
중곡제4동,207999.0838,450371.3491
중곡제4동,207946.2793,450417.7158
중곡제4동,207935.3563,450427.3587
중곡제4동,207923.6653,450438.1964
중곡제4동,207910.3529,450450.3141
중곡제4동,207850.8798,450502.6439
중곡제4동,207820.0735,450530.122
중곡제4동,207734.9937,450564.2564
중곡제4동,207729.3615,450563.7444
중곡제4동,207723.644,450563.3177
중곡제4동,207810.1746,450532.1701
중곡제4동,207813.9293,450528.7567
중곡제4동,207817.4281,450525.5139
중곡제4동,207837.6291,450505.9877
중곡제4동,207855.3172,450491.5502
중곡제4동,207856.1706,450480.9686
중곡제4동,207843.7969,450470.3016
중곡제4동,207838.9328,450469.9603
중곡제4동,207818.4521,450466.9735
중곡제4동,207889.7016,450460.8957
중곡제4동,207898.4059,450453.3862
중곡제4동,207936.8923,450419.0811
중곡제4동,207967.8509,450391.5737
중곡제4동,207997.1211,450365.6316
중곡제4동,208021.1004,450344.5536
중곡제4동,208024.5992,450341.3962
중곡제4동,207993.4785,450285.11
중곡제4동,207990.5924,450287.1606
중곡제4동,208067.6874,450310.8468
중곡제4동,208058.1615,450312.056
중곡제4동,208068.5132,450302.589
중곡제4동,208072.1702,450299.4039
중곡제4동,208077.8327,450294.4492
중곡제4동,208085.0287,450288.3149
중곡제4동,208096.2357,450278.0516
중곡제4동,208099.8927,450274.8665
중곡제4동,208106.6169,450269.0861
중곡제4동,208110.2739,450266.0189
중곡제4동,207715.7958,450782.7451
중곡제4동,207715.1325,450787.803
중곡제4동,207708.4904,450811.3185
중곡제4동,207706.0858,450831.1353
중곡제4동,207705.3396,450835.7785
중곡제4동,207704.2617,450840.5876
중곡제4동,207703.018,450849.3766
중곡제4동,207702.2717,450854.4345
중곡제4동,207701.5255,450859.2436
중곡제4동,207699.2038,450875.5779
중곡제4동,207698.7064,450879.9724
중곡제4동,207695.7214,450896.7213
중곡제4동,207695.2239,450901.1987
중곡제4동,207686.5443,450920.1013
중곡제4동,207681.7595,450919.5696
중곡제4동,207955.2561,450757.7512
중곡제4동,207957.5795,450762.7728
중곡제4동,207976.8544,450804.8773
중곡제4동,207982.161,450812.1739
중곡제4동,207997.9778,450834.0744
중곡제4동,208000.7969,450838.0544
중곡제4동,207805.8837,450817.827
중곡제4동,207810.8491,450817.5632
중곡제4동,207817.9065,450816.6661
중곡제4동,207823.7934,450815.5882
중곡제4동,207832.4996,450815.0908
중곡제4동,207837.8061,450814.5933
중곡제4동,207857.1254,450812.935
중곡제4동,207904.2898,450803.0187
중곡제4동,207919.3941,450801.8924
중곡제4동,207910.7729,450801.5453
중곡제4동,207925.1153,450801.9753
중곡제4동,207935.0651,450802.4728
중곡제4동,207940.4546,450802.224
중곡제4동,207950.6532,450800.3999
중곡제4동,207955.9598,450799.2391
중곡제4동,207961.3493,450798.1612
중곡제4동,207980.9173,450795.1762
중곡제4동,207974.1394,450793.4249
중곡제4동,207998.3295,450793.1033
중곡제4동,208007.5331,450792.0254
중곡제4동,208012.6738,450791.5279
중곡제4동,208023.3699,450790.3671
중곡제4동,208048.0787,450786.1384
중곡제4동,208060.1122,450783.282
중곡제4동,208065.1701,450782.0383
중곡제4동,208107.6624,450775.3239
중곡제4동,208110.7981,450774.4839
중곡제4동,207881.6844,450910.3416
중곡제4동,207857.1414,450924.2713
중곡제4동,207885.7472,450908.4345
중곡제4동,207898.1016,450903.1279
중곡제4동,207914.3047,450895.9642
중곡제4동,207921.4354,450892.3989
중곡제4동,207951.8665,450883.6189
중곡제4동,207956.6756,450882.1264
중곡제4동,207973.6732,450874.9128
중곡제4동,207978.3994,450872.9228
중곡제4동,207987.0226,450869.2746
중곡제4동,207991.3342,450867.5333
중곡제4동,207997.3041,450865.2117
중곡제4동,208032.7919,450850.9503
중곡제4동,208046.7216,450843.7366
중곡제4동,208058.8273,450837.2693
중곡제4동,208063.3047,450834.8647
중곡제4동,208070.7671,450831.2994
중곡제4동,208083.0385,450825.0807
중곡제4동,208092.3251,450820.2716
중곡제4동,208104.2649,450814.3017
중곡제4동,208114.1318,450809.4926
중곡제4동,208133.1194,450809.9901
중곡제4동,208135.7727,450814.3846
중곡제4동,208137.7627,450806.7564
중곡제4동,208140.0843,450810.9022
중곡제4동,208155.5894,450792.0804
중곡제4동,208167.6122,450785.1155
중곡제4동,208174.3283,450783.706
중곡제4동,208181.2103,450782.7939
중곡제4동,208190.0822,450781.9647
중곡제4동,208204.5924,450780.0577
중곡제4동,208209.2357,450779.3944
중곡제4동,208216.698,450778.4823
중곡제4동,208224.4092,450777.6531
중곡제4동,208235.1052,450775.9119
중곡제4동,207776.0218,450929.0362
중곡제4동,207777.2655,450924.4758
중곡제4동,207776.9338,450893.7972
중곡제4동,207780.9967,450869.8346
중곡제4동,207783.3183,450853.1687
중곡제4동,207783.9816,450848.1937
중곡제4동,207744.7332,450776.3607
중곡제4동,207745.5624,450771.5516
중곡제4동,207746.3086,450766.7425
중곡제4동,207746.9719,450761.8505
중곡제4동,207747.7182,450756.6268
중곡제4동,207748.2986,450751.4861
중곡제4동,208206.8035,450471.9329
중곡제4동,208207.6568,450467.4954
중곡제4동,208208.3395,450463.314
중곡제4동,208208.7662,450459.0472
중곡제4동,208209.2782,450454.8657
중곡제4동,208209.9609,450450.8549
중곡제4동,208210.3022,450446.6735
중곡제4동,208210.8996,450442.492
중곡제4동,208211.4969,450438.5666
중곡제4동,208202.0895,450390.6566
중곡제4동,208216.0456,450493.5705
중곡제4동,208285.0324,450502.8254
중곡제4동,208288.4228,450503.4816
중곡제4동,208055.3644,450520.677
중곡제4동,208063.1872,450529.4111
중곡제4동,208064.6303,450531.3479
중곡제4동,208074,450542
중곡제4동,208093.1846,450564.0776
중곡제4동,208085.4066,450555.5217
중곡제4동,208112.5185,450586.1893
중곡제4동,208104.7405,450577.9669
중곡제4동,208115.8344,450594.8284
중곡제4동,208076.7795,450620.4247
중곡제4동,208044.6276,450643.3021
중곡제4동,208036.4052,450650.6357
중곡제4동,208030.9606,450655.6358
중곡제4동,208088.9623,450660.0804
중곡제4동,208150.3775,450722.8701
중곡제4동,208147.1757,450692.5007
중곡제4동,208018.4046,450663.8583
중곡제4동,208007.7377,450651.5246
중곡제4동,207984.6259,450620.857
중곡제4동,207974.9589,450630.6351
중곡제4동,207931.0687,450669.0807
중곡제4동,207877.6227,450708.9707
중곡제4동,208081.0069,450753.4325
중곡제4동,208078.3536,450753.3496
중곡제4동,208075.4516,450754.6762
중곡제4동,208076.1149,450775.5709
중곡제4동,208078.934,450775.2392
중곡제4동,208081.919,450774.6588
중곡제4동,208084.5723,450773.9126
중곡제4동,208087.3085,450773.6639
중곡제4동,208075.3687,450769.601
중곡제4동,208077.939,450769.1035
중곡제4동,208080.6752,450768.606
중곡제4동,208083.4944,450767.611
중곡제4동,208086.3964,450767.2794
중곡제4동,208074.1249,450763.714
중곡제4동,208076.944,450763.1336
중곡제4동,208079.5144,450762.719
중곡제4동,208082.3335,450761.7241
중곡제4동,208085.1527,450761.5582
중곡제4동,208073.7103,450760.1487
중곡제4동,208076.1978,450759.4853
중곡제4동,208078.6023,450759.3195
중곡제4동,208081.5873,450758.4904
중곡제4동,208084.7381,450757.827
중곡제4동,208073.247,450757.7073
중곡제4동,208075.8293,450757.7832
중곡제4동,208077.728,450757.5554
중곡제4동,208080.0065,450757.1756
중곡제4동,208082.209,450756.2642
중곡제4동,0,0
중곡제4동,0,0
중곡제4동,208008.7622,450292.8862
중곡제4동,208004.7808,450288.7573
중곡제4동,208079.2398,450193.4664
중곡제4동,208369.4633,450978.7984
중곡제4동,208367.0188,450977.0206
중곡제4동,208364.9076,450975.0205
중곡제4동,208362.6854,450972.9094
중곡제4동,208360.352,450970.7982
중곡제4동,208358.0186,450968.9092
중곡제4동,208355.3518,450967.7981
중곡제4동,208352.6851,450965.4647
중곡제4동,208350.9072,450963.798
중곡제4동,208348.4627,450961.4646
중곡제4동,208344.9071,450958.7978
중곡제4동,208342.1292,450956.4644
중곡제4동,208340.018,450955.2422
중곡제4동,208337.9068,450953.2421
중곡제4동,208335.5734,450951.0198
중곡제4동,208333.1289,450949.3531
중곡제4동,208331.0178,450947.6864
중곡제4동,208328.351,450945.4641
중곡제4동,208326.0176,450943.464
중곡제4동,208323.3509,450942.0196
중곡제4동,208321.1286,450940.1306
중곡제4동,208319.0174,450938.575
중곡제4동,208316.2395,450936.3527
중곡제4동,208313.795,450934.3527
중곡제4동,208311.3505,450932.3526
중곡제4동,208308.0171,450929.9081
중곡제4동,208305.017,450927.6858
중곡제4동,208361.9076,450983.9097
중곡제4동,208359.3519,450982.243
중곡제4동,208357.2408,450979.9096
중곡제4동,208354.7962,450978.0206
중곡제4동,208351.9073,450976.465
중곡제4동,208349.7961,450974.5761
중곡제4동,208347.796,450972.6871
중곡제4동,208345.2404,450970.7982
중곡제4동,208342.907,450969.1315
중곡제4동,208340.6847,450967.0203
중곡제4동,208338.2402,450964.798
중곡제4동,208335.7957,450963.2424
중곡제4동,208333.0178,450961.4646
중곡제4동,208331.3511,450959.4645
중곡제4동,208329.0177,450957.6867
중곡제4동,208326.4621,450955.5755
중곡제4동,208324.0175,450953.5755
중곡제4동,208321.573,450952.0199
중곡제4동,208319.2396,450950.242
중곡제4동,208316.9062,450948.4642
중곡제4동,208314.6839,450946.353
중곡제4동,208312.3505,450944.353
중곡제4동,208310.0171,450943.5752
중곡제4동,208307.6837,450941.3529
중곡제4동,208305.017,450939.6862
중곡제4동,208302.4614,450937.3527
중곡제4동,208300.0307,450934.7572
중곡제4동,208297.5738,450932.4766
중곡제4동,208302.3724,450925.9453
중곡제4동,0,0
중곡제4동,0,0
중곡제4동,0,0
중곡제4동,0,0
중곡제4동,0,0
중곡제4동,207741.3976,452018.1479
중곡제4동,207741.7774,452015.4897
중곡제4동,207742.1571,452012.7555
중곡제4동,207742.6888,452010.1732
중곡제4동,207743.1445,452007.2872
중곡제4동,207743.6002,452004.7049
중곡제4동,207744.1318,452002.1986
중곡제4동,207744.6635,451999.7682
중곡제4동,207745.1951,451997.072
중곡제4동,208057.3391,450530.921
중곡제4동,208053.9612,450533.3211
중곡제4동,208051.4723,450535.1878
중곡제4동,208049.6056,450537.2323
중곡제4동,208047.5611,450538.9213
중곡제4동,208045.5165,450541.2324
중곡제4동,208043.0276,450542.9214
중곡제4동,208041.1609,450544.877
중곡제4동,208039.383,450546.8326
중곡제4동,208037.3385,450548.966
중곡제4동,208036.1829,450550.6549
중곡제4동,208034.4051,450545.8548
